horizon_hour,week,weekday,hour,wind_ab_mw,wind_ka_mw
6884,41,6,20,3.5,1.3959
6885,41,6,21,3.5,1.4337
6886,41,6,22,3.5,1.49814
6887,41,6,23,3.5,1.626892
6888,42,0,0,3.5,1.517948
6889,42,0,1,3.5,1.692506
6890,42,0,2,3.5,1.61575
6891,42,0,3,3.5,1.55385
6892,42,0,4,3.5,1.740788
6893,42,0,5,3.5,1.891824
6894,42,0,6,3.5,2.15428
6895,42,0,7,3.5,2.403118
6896,42,0,8,3.5,3.254862
6897,42,0,9,3.5,3.5
6898,42,0,10,3.5,3.5
6899,42,0,11,3.5,3.5
6900,42,0,12,3.5,3.5
6901,42,0,13,3.5,3.5
6902,42,0,14,3.5,3.5
6903,42,0,15,3.5,3.5
6904,42,0,16,3.5,3.5
6905,42,0,17,3.5,3.414564
6906,42,0,18,3.5,3.477702
6907,42,0,19,3.5,2.627196
6908,42,0,20,3.5,2.56282
6909,42,0,21,3.5,2.545488
6910,42,0,22,3.5,2.481112
6911,42,0,23,3.5,2.461304
6912,42,1,0,3.5,2.84756
6913,42,1,1,3.5,2.73614
6914,42,1,2,3.5,2.993644
6915,42,1,3,3.5,2.919364
6916,42,1,4,3.5,2.902032
6917,42,1,5,3.5,2.633386
6918,42,1,6,3.5,2.405594
6919,42,1,7,3.5,2.554154
6920,42,1,8,3.5,3.140966
6921,42,1,9,3.5,3.5
6922,42,1,10,3.5,3.5
6923,42,1,11,3.5,3.5
6924,42,1,12,3.5,3.5
6925,42,1,13,3.5,3.5
6926,42,1,14,3.5,3.5
6927,42,1,15,3.5,3.5
6928,42,1,16,3.5,3.5
6929,42,1,17,3.5,3.23753
6930,42,1,18,3.5,2.435306
6931,42,1,19,3.5,1.781642
6932,42,1,20,3.5,2.136948
6933,42,1,21,3.5,2.299126
6934,42,1,22,3.5,2.559106
6935,42,1,23,3.5,2.780708
6936,42,2,0,3.5,3.046878
6937,42,2,1,3.5,3.11373
6938,42,2,2,3.5,3.196676
6939,42,2,3,3.5,2.821562
6940,42,2,4,3.5,2.536822
6941,42,2,5,3.5,2.356074
6942,42,2,6,3.5,2.468732
6943,42,2,7,3.5,2.75471
6944,42,2,8,3.5,3.171916
6945,42,2,9,3.5,3.5
6946,42,2,10,3.5,3.5
6947,42,2,11,3.5,3.5
6948,42,2,12,3.5,3.5
6949,42,2,13,3.5,3.5
6950,42,2,14,3.5,3.5
6951,42,2,15,3.5,3.5
6952,42,2,16,3.5,3.5
6953,42,2,17,3.5,3.5
6954,42,2,18,3.5,3.315524
6955,42,2,19,3.5,2.583866
6956,42,2,20,3.5,2.46997
6957,42,2,21,3.5,2.503396
6958,42,2,22,3.5,2.598722
6959,42,2,23,3.5,2.888414
6960,42,3,0,3.5,2.937934
6961,42,3,1,3.5,2.4514
6962,42,3,2,3.5,2.025528
6963,42,3,3,3.5,2.242178
6964,42,3,4,3.5,2.03048
6965,42,3,5,3.5,2.198848
6966,42,3,6,3.5,2.436544
6967,42,3,7,3.5,2.601198
6968,42,3,8,3.5,2.66805
6969,42,3,9,3.5,2.926792
6970,42,3,10,3.5,3.072876
6971,42,3,11,3.5,3.227626
6972,42,3,12,3.5,3.5
6973,42,3,13,3.5,3.5
6974,42,3,14,3.5,3.5
6975,42,3,15,3.5,3.5
6976,42,3,16,3.5,3.480178
6977,42,3,17,3.5,3.032022
6978,42,3,18,3.5,2.54425
6979,42,3,19,3.5,2.530632
6980,42,3,20,3.5,2.23475
6981,42,3,21,3.5,1.973532
6982,42,3,22,3.5,2.075048
6983,42,3,23,3.5,1.959914
6984,42,4,0,3.5,2.076286
6985,42,4,1,3.5,1.790308
6986,42,4,2,3.5,1.63432
6987,42,4,3,3.5,1.493188
6988,42,4,4,3.5,1.31085
6989,42,4,5,3.5,1.09665
6990,42,4,6,3.5,1.05675
6991,42,4,7,3.5,1.489474
6992,42,4,8,3.5,2.289222
6993,42,4,9,3.5,2.98374
6994,42,4,10,3.5,3.48513
6995,42,4,11,3.5,3.387328
6996,42,4,12,3.5,3.5
6997,42,4,13,3.5,3.5
6998,42,4,14,3.5,3.5
6999,42,4,15,3.5,3.5
7000,42,4,16,3.5,3.128586
7001,42,4,17,3.5,2.660622
7002,42,4,18,3.5,2.190182
7003,42,4,19,3.5,1.855922
7004,42,4,20,3.5,1.571182
7005,42,4,21,3.5,1.68384
7006,42,4,22,3.5,1.488236
7007,42,4,23,3.5,1.2804
7008,42,5,0,3.5,1.25205
7009,42,5,1,3.5,1.2972
7010,42,5,2,3.5,0.99795
7011,42,5,3,3.5,1.05885
7012,42,5,4,3.5,1.3329
7013,42,5,5,3.5,1.7086
7014,42,5,6,3.5,2.0181
7015,42,5,7,3.5,1.920298
7016,42,5,8,3.5,2.826514
7017,42,5,9,3.5,3.5
7018,42,5,10,3.5,3.5
7019,42,5,11,3.5,3.5
7020,42,5,12,3.5,3.5
7021,42,5,13,3.5,3.5
7022,42,5,14,3.5,3.5
7023,42,5,15,3.5,3.5
7024,42,5,16,3.5,3.259814
7025,42,5,17,3.5,3.029546
7026,42,5,18,3.5,2.21618
7027,42,5,19,3.5,1.737074
7028,42,5,20,3.5,1.610798
7029,42,5,21,3.5,1.644224
7030,42,5,22,3.5,1.4232
7031,42,5,23,3.5,1.4421
7032,42,6,0,3.5,1.660318
7033,42,6,1,3.5,2.058954
7034,42,6,2,3.5,2.521966
7035,42,6,3,3.5,2.73614
7036,42,6,4,3.5,2.628434
7037,42,6,5,3.5,2.035432
7038,42,6,6,3.5,1.90049
7039,42,6,7,3.5,2.12952
7040,42,6,8,3.5,2.708904
7041,42,6,9,3.5,3.097636
7042,42,6,10,3.5,3.5
7043,42,6,11,3.5,3.465322
7044,42,6,12,3.5,3.5
7045,42,6,13,3.5,3.471512
7046,42,6,14,3.5,3.29943
7047,42,6,15,3.5,3.335332
7048,42,6,16,3.5,3.013452
7049,42,6,17,3.5,2.788136
7050,42,6,18,3.5,2.61853
7051,42,6,19,3.5,2.101046
7052,42,6,20,3.5,1.933916
7053,42,6,21,3.5,1.868302
7054,42,6,22,3.5,1.92525
7055,42,6,23,3.5,1.848494
7056,43,0,0,3.5,1.977246
7057,43,0,1,3.5,1.781642
7058,43,0,2,3.5,1.526614
7059,43,0,3,3.5,1.45365
7060,43,0,4,3.5,1.3287
7061,43,0,5,3.5,1.25415
7062,43,0,6,3.5,1.598418
7063,43,0,7,3.5,2.323886
7064,43,0,8,3.5,3.368758
7065,43,0,9,3.5,3.5
7066,43,0,10,3.5,3.5
7067,43,0,11,3.5,3.5
7068,43,0,12,3.5,3.5
7069,43,0,13,3.5,3.5
7070,43,0,14,3.5,3.5
7071,43,0,15,3.5,3.496272
7072,43,0,16,3.5,3.079066
7073,43,0,17,3.5,2.49473
7074,43,0,18,3.5,2.276842
7075,43,0,19,3.5,1.781642
7076,43,0,20,3.5,1.75812
7077,43,0,21,3.5,1.44735
7078,43,0,22,3.5,1.3161
7079,43,0,23,3.5,1.32975
7080,43,1,0,3.5,1.569944
7081,43,1,1,3.5,1.579848
7082,43,1,2,3.5,1.2363
7083,43,1,3,3.5,1.15965
7084,43,1,4,3.5,0.925808
7085,43,1,5,3.5,0.8086
7086,43,1,6,3.5,1.22895
7087,43,1,7,3.5,1.73336
7088,43,1,8,3.5,2.227322
7089,43,1,9,3.5,2.821562
7090,43,1,10,3.5,3.081542
7091,43,1,11,3.5,3.090208
7092,43,1,12,3.5,3.257338
7093,43,1,13,3.5,3.5
7094,43,1,14,3.5,3.5
7095,43,1,15,3.5,3.5
7096,43,1,16,3.5,3.258576
7097,43,1,17,3.5,2.753472
7098,43,1,18,3.5,2.093618
7099,43,1,19,3.5,1.567468
7100,43,1,20,3.5,1.599656
7101,43,1,21,3.5,1.60337
7102,43,1,22,3.5,1.699934
7103,43,1,23,3.5,1.7086
7104,43,2,0,3.5,1.724694
7105,43,2,1,3.5,1.907918
7106,43,2,2,3.5,2.097332
7107,43,2,3,3.5,1.77669
7108,43,2,4,3.5,1.605846
7109,43,2,5,3.5,1.4547
7110,43,2,6,3.5,1.822496
7111,43,2,7,3.5,2.269414
7112,43,2,8,3.5,2.85375
7113,43,2,9,3.5,3.310572
7114,43,2,10,3.5,3.5
7115,43,2,11,3.5,3.5
7116,43,2,12,3.5,3.5
7117,43,2,13,3.5,3.5
7118,43,2,14,3.5,3.5
7119,43,2,15,3.5,3.5
7120,43,2,16,3.5,3.5
7121,43,2,17,3.5,3.5
7122,43,2,18,3.5,3.5
7123,43,2,19,3.5,2.611102
7124,43,2,20,3.5,2.212466
7125,43,2,21,3.5,2.372168
7126,43,2,22,3.5,2.365978
7127,43,2,23,3.5,2.125806
7128,43,3,0,3.5,2.05524
7129,43,3,1,3.5,2.11714
7130,43,3,2,3.5,1.977246
7131,43,3,3,3.5,1.852208
7132,43,3,4,3.5,1.815068
7133,43,3,5,3.5,1.876968
7134,43,3,6,3.5,1.953724
7135,43,3,7,3.5,2.006958
7136,43,3,8,3.5,2.471208
7137,43,3,9,3.5,3.124872
7138,43,3,10,3.5,3.48513
7139,43,3,11,3.5,3.5
7140,43,3,12,3.5,3.5
7141,43,3,13,3.5,3.5
7142,43,3,14,3.5,3.5
7143,43,3,15,3.5,3.5
7144,43,3,16,3.5,3.5
7145,43,3,17,3.5,3.5
7146,43,3,18,3.5,3.284574
7147,43,3,19,3.5,3.074114
7148,43,3,20,3.5,2.54425
7149,43,3,21,3.5,2.30903
7150,43,3,22,3.5,2.034194
7151,43,3,23,3.5,1.790308
7152,43,4,0,3.5,1.927726
7153,43,4,1,3.5,1.691268
7154,43,4,2,3.5,1.521662
7155,43,4,3,3.5,1.63432
7156,43,4,4,3.5,1.59099
7157,43,4,5,3.5,1.526614
7158,43,4,6,3.5,1.521662
7159,43,4,7,3.5,1.772976
7160,43,4,8,3.5,2.380834
7161,43,4,9,3.5,3.170678
7162,43,4,10,3.5,3.301906
7163,43,4,11,3.5,3.5
7164,43,4,12,3.5,3.5
7165,43,4,13,3.5,3.5
7166,43,4,14,3.5,3.5
7167,43,4,15,3.5,3.5
7168,43,4,16,3.5,3.5
7169,43,4,17,3.5,3.178106
7170,43,4,18,3.5,2.567772
7171,43,4,19,3.5,1.833638
7172,43,4,20,3.5,1.26675
7173,43,4,21,3.5,1.30875
7174,43,4,22,3.5,1.36335
7175,43,4,23,3.5,1.63432
7176,43,5,0,3.5,1.859636
7177,43,5,1,3.5,1.88811
7178,43,5,2,3.5,2.013148
7179,43,5,3,3.5,2.010672
7180,43,5,4,3.5,1.973532
7181,43,5,5,3.5,1.797736
7182,43,5,6,3.5,1.916584
7183,43,5,7,3.5,2.543012
7184,43,5,8,3.5,2.998596
7185,43,5,9,3.5,3.13849
7186,43,5,10,3.5,3.316762
7187,43,5,11,3.5,3.351426
7188,43,5,12,3.5,3.5
7189,43,5,13,3.5,3.5
7190,43,5,14,3.5,3.5
7191,43,5,15,3.5,3.5
7192,43,5,16,3.5,3.5
7193,43,5,17,3.5,2.997358
7194,43,5,18,3.5,2.354836
7195,43,5,19,3.5,1.92525
7196,43,5,20,3.5,1.744502
7197,43,5,21,3.5,1.827448
7198,43,5,22,3.5,1.806402
7199,43,5,23,3.5,1.610798
7200,43,6,0,3.5,1.46719
7201,43,6,1,3.5,1.32345
7202,43,6,2,3.5,1.0872
7203,43,6,3,3.5,0.9906
7204,43,6,4,3.5,0.887952
7205,43,6,5,3.5,0.857376
7206,43,6,6,3.5,0.897416
7207,43,6,7,3.5,1.419
7208,43,6,8,3.5,1.847256
7209,43,6,9,3.5,2.67424
7210,43,6,10,3.5,3.05183
7211,43,6,11,3.5,3.389804
7212,43,6,12,3.5,3.499986
7213,43,6,13,3.5,3.5
7214,43,6,14,3.5,3.39847
7215,43,6,15,3.5,3.071638
7216,43,6,16,3.5,2.658146
7217,43,6,17,3.5,2.372168
7218,43,6,18,3.5,1.536518
7219,43,6,19,3.5,1.0935
7220,43,6,20,3.5,0.873392
7221,43,6,21,3.5,0.889408
7222,43,6,22,3.5,0.858832
7223,43,6,23,3.5,0.839904
7224,44,0,0,3.5,1.21845
7225,44,0,1,3.5,1.493188
7226,44,0,2,3.5,1.582324
7227,44,0,3,3.5,1.38015
7228,44,0,4,3.5,1.16385
7229,44,0,5,3.5,0.847184
7230,44,0,6,3.5,0.847184
7231,44,0,7,3.5,1.3014
7232,44,0,8,3.5,2.05524
7233,44,0,9,3.5,2.728712
7234,44,0,10,3.5,2.888414
7235,44,0,11,3.5,3.038212
7236,44,0,12,3.5,3.358854
7237,44,0,13,3.5,3.5
7238,44,0,14,3.5,3.5
7239,44,0,15,3.5,3.5
7240,44,0,16,3.5,3.5
7241,44,0,17,3.5,3.356378
7242,44,0,18,3.5,2.33998
7243,44,0,19,3.5,1.846018
7244,44,0,20,3.5,1.594704
7245,44,0,21,3.5,1.557564
7246,44,0,22,3.5,1.716028
7247,44,0,23,3.5,1.92525
7248,44,1,0,3.5,2.394452
7249,44,1,1,3.5,2.799278
7250,44,1,2,3.5,2.8847
7251,44,1,3,3.5,2.794326
7252,44,1,4,3.5,2.638338
7253,44,1,5,3.5,2.598722
7254,44,1,6,3.5,2.435306
7255,44,1,7,3.5,2.894604
7256,44,1,8,3.5,3.325428
7257,44,1,9,3.5,3.5
7258,44,1,10,3.5,3.5
7259,44,1,11,3.5,3.5
7260,44,1,12,3.5,3.306858
7261,44,1,13,3.5,3.186772
7262,44,1,14,3.5,3.5
7263,44,1,15,3.5,3.284574
7264,44,1,16,3.5,2.772042
7265,44,1,17,3.5,2.559106
7266,44,1,18,3.5,1.998292
7267,44,1,19,3.5,1.530328
7268,44,1,20,3.5,1.555088
7269,44,1,21,3.5,1.626892
7270,44,1,22,3.5,1.77669
7271,44,1,23,3.5,1.78907
7272,44,2,0,3.5,1.798974
7273,44,2,1,3.5,1.583562
7274,44,2,2,3.5,1.586038
7275,44,2,3,3.5,1.530328
7276,44,2,4,3.5,1.2867
7277,44,2,5,3.5,1.09875
7278,44,2,6,3.5,1.729646
7279,44,2,7,3.5,2.169136
7280,44,2,8,3.5,2.720046
7281,44,2,9,3.5,3.263528
7282,44,2,10,3.5,3.5
7283,44,2,11,3.5,3.5
7284,44,2,12,3.5,3.5
7285,44,2,13,3.5,3.5
7286,44,2,14,3.5,3.5
7287,44,2,15,3.5,3.5
7288,44,2,16,3.5,3.5
7289,44,2,17,3.5,3.408374
7290,44,2,18,3.5,2.715094
7291,44,2,19,3.5,2.264462
7292,44,2,20,3.5,1.97477
7293,44,2,21,3.5,2.081238
7294,44,2,22,3.5,2.063906
7295,44,2,23,3.5,2.002006
7296,44,3,0,3.5,2.066382
7297,44,3,1,3.5,2.102284
7298,44,3,2,3.5,1.895538
7299,44,3,3,3.5,1.811354
7300,44,3,4,3.5,1.586038
7301,44,3,5,3.5,1.88811
7302,44,3,6,3.5,2.332552
7303,44,3,7,3.5,2.888414
7304,44,3,8,3.5,3.481416
7305,44,3,9,3.5,3.5
7306,44,3,10,3.5,3.5
7307,44,3,11,3.5,3.5
7308,44,3,12,3.5,3.5
7309,44,3,13,3.5,3.5
7310,44,3,14,3.5,3.5
7311,44,3,15,3.5,3.5
7312,44,3,16,3.5,3.5
7313,44,3,17,3.5,3.5
7314,44,3,18,3.5,2.769566
7315,44,3,19,3.5,2.2657
7316,44,3,20,3.5,2.102284
7317,44,3,21,3.5,2.081238
7318,44,3,22,3.5,1.90049
7319,44,3,23,3.5,1.74574
7320,44,4,0,3.5,1.647938
7321,44,4,1,3.5,1.32555
7322,44,4,2,3.5,1.27725
7323,44,4,3,3.5,1.3707
7324,44,4,4,3.5,1.619464
7325,44,4,5,3.5,1.587276
7326,44,4,6,3.5,1.92525
7327,44,4,7,3.5,2.326362
7328,44,4,8,3.5,3.253624
7329,44,4,9,3.5,3.5
7330,44,4,10,3.5,3.5
7331,44,4,11,3.5,3.5
7332,44,4,12,3.5,3.5
7333,44,4,13,3.5,3.5
7334,44,4,14,3.5,3.5
7335,44,4,15,3.5,3.5
7336,44,4,16,3.5,3.5
7337,44,4,17,3.5,3.5
7338,44,4,18,3.5,3.16325
7339,44,4,19,3.5,2.405594
7340,44,4,20,3.5,2.076286
7341,44,4,21,3.5,1.973532
7342,44,4,22,3.5,1.744502
7343,44,4,23,3.5,1.651652
7344,44,5,0,3.5,1.704886
7345,44,5,1,3.5,1.798974
7346,44,5,2,3.5,1.548898
7347,44,5,3,3.5,1.30875
7348,44,5,4,3.5,1.419
7349,44,5,5,3.5,1.44315
7350,44,5,6,3.5,1.46719
7351,44,5,7,3.5,1.907918
7352,44,5,8,3.5,2.571486
7353,44,5,9,3.5,2.97755
7354,44,5,10,3.5,3.322952
7355,44,5,11,3.5,3.5
7356,44,5,12,3.5,3.5
7357,44,5,13,3.5,3.5
7358,44,5,14,3.5,3.5
7359,44,5,15,3.5,3.5
7360,44,5,16,3.5,3.5
7361,44,5,17,3.5,3.29943
7362,44,5,18,3.5,2.505872
7363,44,5,19,3.5,2.002006
7364,44,5,20,3.5,2.0181
7365,44,5,21,3.5,2.019338
7366,44,5,22,3.5,1.977246
7367,44,5,23,3.5,2.035432
7368,44,6,0,3.5,2.541774
7369,44,6,1,3.5,2.541774
7370,44,6,2,3.5,2.608626
7371,44,6,3,3.5,2.479874
7372,44,6,4,3.5,2.399404
7373,44,6,5,3.5,2.473684
7374,44,6,6,3.5,2.567772
7375,44,6,7,3.5,2.74852
7376,44,6,8,3.5,3.154584
7377,44,6,9,3.5,3.5
7378,44,6,10,3.5,3.5
7379,44,6,11,3.5,3.5
7380,44,6,12,3.5,3.5
7381,44,6,13,3.5,3.5
7382,44,6,14,3.5,3.5
7383,44,6,15,3.5,3.5
7384,44,6,16,3.5,3.5
7385,44,6,17,3.5,3.5
7386,44,6,18,3.5,3.5
7387,44,6,19,3.5,3.067924
7388,44,6,20,3.5,2.763376
7389,44,6,21,3.5,2.720046
7390,44,6,22,3.5,2.658146
7391,44,6,23,3.5,3.055544
7392,45,0,0,3.5,3.5
7393,45,0,1,3.5,3.5
7394,45,0,2,3.5,3.300668
7395,45,0,3,3.5,3.28705
7396,45,0,4,3.5,2.815372
7397,45,0,5,3.5,2.789374
7398,45,0,6,3.5,2.712618
7399,45,0,7,3.5,2.988692
7400,45,0,8,3.5,3.23753
7401,45,0,9,3.5,3.5
7402,45,0,10,3.5,3.5
7403,45,0,11,3.5,3.5
7404,45,0,12,3.5,3.5
7405,45,0,13,3.5,3.5
7406,45,0,14,3.5,3.5
7407,45,0,15,3.5,3.5
7408,45,0,16,3.5,3.5
7409,45,0,17,3.5,3.18801
7410,45,0,18,3.5,2.348646
7411,45,0,19,3.5,1.687554
7412,45,0,20,3.5,1.25415
7413,45,0,21,3.5,1.11555
7414,45,0,22,3.5,0.927992
7415,45,0,23,3.5,1.20165
7416,45,1,0,3.5,1.34655
7417,45,1,1,3.5,1.57861
7418,45,1,2,3.5,1.500616
7419,45,1,3,3.5,1.587276
7420,45,1,4,3.5,1.36335
7421,45,1,5,3.5,1.19115
7422,45,1,6,3.5,1.43265
7423,45,1,7,3.5,1.75812
7424,45,1,8,3.5,2.413022
7425,45,1,9,3.5,2.758424
7426,45,1,10,3.5,3.413326
7427,45,1,11,3.5,3.303144
7428,45,1,12,3.5,3.5
7429,45,1,13,3.5,3.5
7430,45,1,14,3.5,3.5
7431,45,1,15,3.5,3.5
7432,45,1,16,3.5,3.5
7433,45,1,17,3.5,2.790612
7434,45,1,18,3.5,1.98096
7435,45,1,19,3.5,1.45365
7436,45,1,20,3.5,1.419
7437,45,1,21,3.5,1.3917
7438,45,1,22,3.5,1.1943
7439,45,1,23,3.5,1.21215
7440,45,2,0,3.5,1.542708
7441,45,2,1,3.5,1.797736
7442,45,2,2,3.5,2.021814
7443,45,2,3,3.5,1.879444
7444,45,2,4,3.5,1.22895
7445,45,2,5,3.5,1.09665
7446,45,2,6,3.5,1.1607
7447,45,2,7,3.5,1.37805
7448,45,2,8,3.5,2.18523
7449,45,2,9,3.5,2.902032
7450,45,2,10,3.5,3.292002
7451,45,2,11,3.5,3.5
7452,45,2,12,3.5,3.5
7453,45,2,13,3.5,3.5
7454,45,2,14,3.5,3.5
7455,45,2,15,3.5,3.5
7456,45,2,16,3.5,3.424468
7457,45,2,17,3.5,2.845084
7458,45,2,18,3.5,2.776994
7459,45,2,19,3.5,2.16666
7460,45,2,20,3.5,1.98096
7461,45,2,21,3.5,1.779166
7462,45,2,22,3.5,1.806402
7463,45,2,23,3.5,1.855922
7464,45,3,0,3.5,1.88811
7465,45,3,1,3.5,1.790308
7466,45,3,2,3.5,1.74574
7467,45,3,3,3.5,1.969818
7468,45,3,4,3.5,1.794022
7469,45,3,5,3.5,1.99334
7470,45,3,6,3.5,2.541774
7471,45,3,7,3.5,2.71138
7472,45,3,8,3.5,2.967646
7473,45,3,9,3.5,3.5
7474,45,3,10,3.5,3.5
7475,45,3,11,3.5,3.5
7476,45,3,12,3.5,3.5
7477,45,3,13,3.5,3.5
7478,45,3,14,3.5,3.5
7479,45,3,15,3.5,3.5
7480,45,3,16,3.5,3.5
7481,45,3,17,3.5,3.5
7482,45,3,18,3.5,2.582628
7483,45,3,19,3.5,2.419212
7484,45,3,20,3.5,2.322648
7485,45,3,21,3.5,2.078762
7486,45,3,22,3.5,2.175326
7487,45,3,23,3.5,2.081238
7488,45,4,0,3.5,2.128282
7489,45,4,1,3.5,1.904204
7490,45,4,2,3.5,1.924012
7491,45,4,3,3.5,2.125806
7492,45,4,4,3.5,2.344932
7493,45,4,5,3.5,2.424164
7494,45,4,6,3.5,2.861178
7495,45,4,7,3.5,2.92803
7496,45,4,8,3.5,2.936696
7497,45,4,9,3.5,3.024594
7498,45,4,10,3.5,3.414564
7499,45,4,11,3.5,3.5
7500,45,4,12,3.5,3.5
7501,45,4,13,3.5,3.5
7502,45,4,14,3.5,3.5
7503,45,4,15,3.5,3.5
7504,45,4,16,3.5,3.315524
7505,45,4,17,3.5,2.85375
7506,45,4,18,3.5,1.811354
7507,45,4,19,3.5,1.35705
7508,45,4,20,3.5,1.37385
7509,45,4,21,3.5,1.41165
7510,45,4,22,3.5,1.4505
7511,45,4,23,3.5,1.3644
7512,45,5,0,3.5,1.3014
7513,45,5,1,3.5,1.4148
7514,45,5,2,3.5,1.2363
7515,45,5,3,3.5,1.36755
7516,45,5,4,3.5,1.2489
7517,45,5,5,3.5,1.4022
7518,45,5,6,3.5,1.605846
7519,45,5,7,3.5,2.597484
7520,45,5,8,3.5,3.384852
7521,45,5,9,3.5,3.5
7522,45,5,10,3.5,3.5
7523,45,5,11,3.5,3.5
7524,45,5,12,3.5,3.5
7525,45,5,13,3.5,3.5
7526,45,5,14,3.5,3.5
7527,45,5,15,3.5,3.351426
7528,45,5,16,3.5,2.852512
7529,45,5,17,3.5,2.557868
7530,45,5,18,3.5,1.712314
7531,45,5,19,3.5,1.2468
7532,45,5,20,3.5,1.0284
7533,45,5,21,3.5,0.810784
7534,45,5,22,3.5,1.42635
7535,45,5,23,3.5,1.7086
7536,45,6,0,3.5,1.0074
7537,45,6,1,3.5,0.813696
7538,45,6,2,3.5,0.9486
7539,45,6,3,3.5,1.01265
7540,45,6,4,3.5,0.98325
7541,45,6,5,3.5,1.0011
7542,45,6,6,3.5,1.69622
7543,45,6,7,3.5,2.292936
7544,45,6,8,3.5,2.858702
7545,45,6,9,3.5,3.5
7546,45,6,10,3.5,3.5
7547,45,6,11,3.5,3.5
7548,45,6,12,3.5,3.5
7549,45,6,13,3.5,3.5
7550,45,6,14,3.5,3.5
7551,45,6,15,3.5,3.5
7552,45,6,16,3.5,3.5
7553,45,6,17,3.5,3.232578
7554,45,6,18,3.5,1.984674
7555,45,6,19,3.5,1.2321
7556,45,6,20,3.5,0.890136
7557,45,6,21,3.5,0.920712
7558,45,6,22,3.5,0.906152
7559,45,6,23,3.5,1.1796
7560,46,0,0,3.5,1.21845
7561,46,0,1,3.5,1.21425
7562,46,0,2,3.5,1.2321
7563,46,0,3,3.5,1.2468
7564,46,0,4,3.5,1.19115
7565,46,0,5,3.5,1.13235
7566,46,0,6,3.5,1.66527
7567,46,0,7,3.5,3.186772
7568,46,0,8,3.5,3.5
7569,46,0,9,3.5,3.5
7570,46,0,10,3.5,3.5
7571,46,0,11,3.5,3.325428
7572,46,0,12,3.5,3.42323
7573,46,0,13,3.5,3.5
7574,46,0,14,3.5,3.5
7575,46,0,15,3.5,3.414564
7576,46,0,16,3.5,3.072876
7577,46,0,17,3.5,2.577676
7578,46,0,18,3.5,1.704886
7579,46,0,19,3.5,1.2594
7580,46,0,20,3.5,1.0704
7581,46,0,21,3.5,1.31085
7582,46,0,22,3.5,1.3056
7583,46,0,23,3.5,1.607084
7584,46,1,0,3.5,1.594704
7585,46,1,1,3.5,1.95001
7586,46,1,2,3.5,2.171612
7587,46,1,3,3.5,2.196372
7588,46,1,4,3.5,2.487302
7589,46,1,5,3.5,2.517014
7590,46,1,6,3.5,2.627196
7591,46,1,7,3.5,2.348646
7592,46,1,8,3.5,2.77328
7593,46,1,9,3.5,2.617292
7594,46,1,10,3.5,3.269718
7595,46,1,11,3.5,3.496272
7596,46,1,12,3.5,3.480178
7597,46,1,13,3.5,3.480178
7598,46,1,14,3.5,3.350188
7599,46,1,15,3.5,3.318
7600,46,1,16,3.5,3.31181
7601,46,1,17,3.5,2.689096
7602,46,1,18,3.5,2.105998
7603,46,1,19,3.5,1.1355
7604,46,1,20,3.5,1.0158
7605,46,1,21,3.5,0.856648
7606,46,1,22,3.5,0.879944
7607,46,1,23,3.5,1.03575
7608,46,2,0,3.5,0.911976
7609,46,2,1,3.5,0.85228
7610,46,2,2,3.5,0.930904
7611,46,2,3,3.5,0.903968
7612,46,2,4,3.5,0.911976
7613,46,2,5,3.5,0.97695
7614,46,2,6,3.5,1.3161
7615,46,2,7,3.5,2.093618
7616,46,2,8,3.5,2.817848
7617,46,2,9,3.5,3.5
7618,46,2,10,3.5,3.5
7619,46,2,11,3.5,3.5
7620,46,2,12,3.5,3.5
7621,46,2,13,3.5,3.5
7622,46,2,14,3.5,3.5
7623,46,2,15,3.5,3.5
7624,46,2,16,3.5,3.5
7625,46,2,17,3.5,3.259814
7626,46,2,18,3.5,2.461304
7627,46,2,19,3.5,1.77669
7628,46,2,20,3.5,1.3959
7629,46,2,21,3.5,1.500616
7630,46,2,22,3.5,1.4148
7631,46,2,23,3.5,1.41585
7632,46,3,0,3.5,1.4253
7633,46,3,1,3.5,1.21215
7634,46,3,2,3.5,1.1565
7635,46,3,3,3.5,0.9591
7636,46,3,4,3.5,0.9906
7637,46,3,5,3.5,1.1313
7638,46,3,6,3.5,1.546422
7639,46,3,7,3.5,1.964866
7640,46,3,8,3.5,2.731188
7641,46,3,9,3.5,3.284574
7642,46,3,10,3.5,3.222674
7643,46,3,11,3.5,3.284574
7644,46,3,12,3.5,3.5
7645,46,3,13,3.5,3.5
7646,46,3,14,3.5,3.5
7647,46,3,15,3.5,3.5
7648,46,3,16,3.5,3.179344
7649,46,3,17,3.5,2.793088
7650,46,3,18,3.5,1.605846
7651,46,3,19,3.5,1.30245
7652,46,3,20,3.5,1.13235
7653,46,3,21,3.5,1.146
7654,46,3,22,3.5,1.05255
7655,46,3,23,3.5,1.23945
7656,46,4,0,3.5,1.22895
7657,46,4,1,3.5,1.11555
7658,46,4,2,3.5,1.2195
7659,46,4,3,3.5,1.477094
7660,46,4,4,3.5,1.4064
7661,46,4,5,3.5,1.569944
7662,46,4,6,3.5,1.761834
7663,46,4,7,3.5,2.164184
7664,46,4,8,3.5,2.456352
7665,46,4,9,3.5,3.015928
7666,46,4,10,3.5,3.5
7667,46,4,11,3.5,3.335332
7668,46,4,12,3.5,3.397232
7669,46,4,13,3.5,3.5
7670,46,4,14,3.5,3.5
